arrest_id_x,person_id,age_at_arrest,sex,race,arrest_date_univ,arrest_id_y,charge_degree,offense_category,arrest_date_event,y,current_charge_felony,num_fel_arrests_last_year
6647303,3381394,44.915068493150685,,,2016-09-12,7055785,misdemeanor,other,2016-05-14,0,0,0
6809493,306222,24.671232876712327,M,Black,2016-07-26,11441983,felony,property,2012-06-24,0,1,0
7030740,1439871,30.698630136986303,M,White,2016-05-20,6603878,misdemeanor,drug,2016-09-22,1,0,2
4874761,172713,24.205479452054796,M,Black,2017-11-04,11514055,misdemeanor,drug,2012-05-31,0,0,1
5155920,92636,56.054794520547944,M,Black,2017-09-19,8007497,misdemeanor,other,2015-08-31,0,0,0
3052452,1127005,52.342465753424655,M,White,2018-09-08,8046602,misdemeanor,other,2015-08-18,0,0,0
5998375,339988,56.57534246575342,M,,2017-03-17,11213780,misdemeanor,property,2012-09-11,0,0,1
5705381,720250,31.14246575342466,M,Black,2017-05-30,10946838,misdemeanor,property,2012-12-14,0,0,0
7591648,2326,31.378082191780823,M,Black,2016-01-06,7373601,felony,drug,2016-03-08,1,1,1
2971473,929734,40.465753424657535,M,White,2018-09-24,7419665,misdemeanor,property,2016-02-24,0,0,0
3201857,1064849,27.03287671232877,F,White,2018-08-08,12005527,misdemeanor,other,2018-07-12,0,0,0
6478529,27249,22.87945205479452,M,Black,2016-11-01,2134949,misdemeanor,property,2019-03-05,0,0,0
6704112,1307676,35.09315068493151,M,White,2016-08-26,6704112,misdemeanor,violent,2016-08-26,1,0,0
6478529,27249,22.87945205479452,M,Black,2016-11-01,5025712,misdemeanor,other,2017-10-12,0,0,0
6650503,3249428,32.221917808219175,M,Black,2016-09-10,6650503,misdemeanor,other,2016-09-10,0,0,0
2788963,46101,46.00547945205479,M,White,2018-10-29,6328395,misdemeanor,other,2016-12-16,0,0,0
6766557,27836,36.69041095890411,M,White,2016-08-09,3911066,misdemeanor,other,2018-04-18,0,0,0
6009424,213172,19.265753424657536,M,Black,2017-03-15,7626618,misdemeanor,violent,2015-12-23,0,0,0
3550258,404843,32.032876712328765,M,mixed,2018-06-23,1258670,misdemeanor,property,2019-07-22,0,0,0
5675336,24916,18.75068493150685,M,Black,2017-06-06,9821392,misdemeanor,violent,2020-06-25,1,0,0
5052563,2558637,19.43013698630137,F,White,2017-10-07,1280132,misdemeanor,violent,2019-07-18,0,0,0
4668826,29542,28.698630136986303,F,White,2017-12-09,4556311,misdemeanor,drug,2018-01-04,0,0,0
5186512,83582,21.26027397260274,M,Black,2017-09-13,5186512,misdemeanor,drug,2017-09-13,0,0,1
4497239,586087,31.265753424657536,M,Black,2018-01-17,230530,misdemeanor,violent,2020-02-15,0,0,0
6515483,92220,61.131506849315066,M,,2016-10-20,8597718,misdemeanor,other,2015-02-24,0,0,0
6455123,540780,32.47671232876712,F,Black,2016-11-09,5695116,misdemeanor,violent,2017-06-01,0,0,0
6845142,1072559,55.02739726027397,M,White,2016-07-15,11284482,misdemeanor,other,2012-08-18,0,0,0
2586870,24750,35.0958904109589,M,White,2018-12-06,11036473,felony,drug,2012-11-14,0,1,0
7311479,847994,25.2986301369863,M,Black,2016-03-25,6793133,felony,property,2016-08-01,1,1,0
3447120,3576545,59.85753424657534,M,,2018-07-12,5532028,misdemeanor,other,2017-07-10,0,0,0
4251991,98350,53.772602739726025,M,Black,2018-03-02,7825454,misdemeanor,other,2015-10-24,0,0,0
6029745,69831,28.375342465753423,F,White,2017-03-08,4220795,misdemeanor,other,2018-03-07,0,0,0
4354694,92254,25.13150684931507,M,Black,2018-02-11,6417469,misdemeanor,property,2016-11-16,0,0,0
6096501,77276,42.9041095890411,M,Black,2017-02-19,5898026,felony,property,2017-04-12,1,1,0
2747588,70259,23.843835616438355,M,mixed,2018-11-03,2931460,misdemeanor,property,2018-10-01,0,0,0
6928740,1124386,19.561643835616437,M,Black,2016-06-21,4494534,misdemeanor,drug,2018-01-17,1,0,0
7275867,2842887,26.90958904109589,M,White,2016-04-04,5419450,misdemeanor,drug,2020-09-12,0,0,0
5662902,2952316,61.33698630136986,M,White,2017-06-09,5662902,misdemeanor,violent,2017-06-09,0,0,0
3013712,10237,26.4986301369863,M,Black,2018-09-16,6410676,misdemeanor,drug,2016-11-17,0,0,0
5435848,57265,31.40821917808219,M,Black,2017-07-29,10182869,felony,drug,2013-09-11,1,1,0
4761709,51435,33.465753424657535,M,Black,2017-11-24,6729080,misdemeanor,property,2016-08-18,0,0,0
4838938,971940,28.084931506849315,M,Black,2017-11-12,6269584,misdemeanor,drug,2017-01-06,0,0,0
3851361,48528,25.53972602739726,M,White,2018-04-29,7476118,felony,violent,2016-02-10,0,1,0
4957370,26152,27.528767123287672,M,Black,2017-10-24,8948357,misdemeanor,drug,2014-10-24,0,0,1
6478529,27249,22.87945205479452,M,Black,2016-11-01,10927051,misdemeanor,property,2012-12-21,0,0,0
6037598,92826,40.846575342465755,M,Black,2017-03-07,7407694,misdemeanor,other,2016-02-28,0,0,0
3815617,1518057,24.646575342465752,M,Black,2018-05-05,3627123,misdemeanor,property,2018-06-09,0,0,0
6916269,56090,18.29041095890411,M,White,2016-06-25,7015749,felony,property,2016-05-25,1,1,1
5598101,531993,52.59178082191781,M,White,2017-06-23,7322233,misdemeanor,drug,2016-03-22,0,0,0
5132759,861665,34.63835616438356,M,Black,2017-09-23,2497261,misdemeanor,drug,2018-12-23,0,0,0
6971419,1129092,31.638356164383563,F,White,2016-06-08,7011962,felony,property,2016-05-26,1,1,3
5268378,35652,39.21369863013699,F,White,2017-08-31,9197404,misdemeanor,drug,2014-08-01,0,0,0
5155920,92636,56.054794520547944,M,Black,2017-09-19,5789741,misdemeanor,property,2017-05-10,0,0,0
7308318,57776,21.936986301369863,M,Black,2016-03-25,10375507,misdemeanor,drug,2013-07-08,1,0,3
5976675,1455195,29.553424657534247,F,White,2017-03-24,5976675,misdemeanor,drug,2017-03-24,0,0,0
6639316,2456906,22.794520547945204,F,White,2016-09-14,6639316,misdemeanor,drug,2016-09-14,1,0,0
3138306,51576,52.04657534246575,M,Black,2018-08-23,10662107,misdemeanor,violent,2013-03-29,0,0,0
3646741,74726,26.556164383561644,M,Black,2018-06-06,4609678,misdemeanor,property,2017-12-21,0,0,0
3982258,58583,27.813698630136987,M,Black,2018-04-07,9245055,felony,drug,2014-07-16,1,1,1
7583303,913768,41.04383561643836,M,Black,2016-01-08,10838830,misdemeanor,other,2013-01-26,0,0,0
7234140,1058203,27.33150684931507,M,Black,2016-04-15,5408752,misdemeanor,drug,2017-08-04,0,0,0
6561693,540719,19.350684931506848,M,Black,2016-10-06,6044329,misdemeanor,property,2017-03-05,0,0,0
7603699,2452788,26.33150684931507,M,Black,2016-01-03,7305530,felony,violent,2016-03-28,1,1,0
2939945,1308492,25.339726027397266,M,White,2018-09-30,2056848,misdemeanor,other,2019-03-15,0,0,0
6313370,2792559,50.71780821917808,M,White,2016-12-21,3848838,misdemeanor,violent,2018-04-30,0,0,0
3399268,1114653,39.16712328767123,M,Black,2018-07-20,11228853,felony,violent,2012-09-07,0,1,0
6243514,85246,19.75068493150685,M,Black,2017-01-12,2411863,felony,violent,2019-01-10,0,1,4
6676950,3462861,71.27123287671233,M,Black,2016-09-02,11345267,misdemeanor,other,2012-07-29,0,0,0
7028913,2835694,43.30684931506849,M,White,2016-05-21,7028913,felony,other,2016-05-21,0,1,0
6577689,80568,38.68219178082192,M,Black,2016-10-01,7916568,misdemeanor,violent,2015-09-27,1,0,0
4435364,12751,26.40821917808219,M,Black,2018-01-27,2493519,misdemeanor,violent,2018-12-25,1,0,1
4251991,98350,53.772602739726025,M,Black,2018-03-02,1753399,misdemeanor,other,2020-05-30,0,0,0
4973877,910635,61.016438356164386,M,Black,2017-10-22,9583457,misdemeanor,other,2014-04-01,0,0,0
7382549,1061804,28.82191780821918,M,White,2016-03-07,11261725,misdemeanor,drug,2012-08-27,0,0,0
5801992,323098,31.424657534246577,M,Black,2017-05-07,5801994,misdemeanor,property,2017-05-07,0,0,1
3573863,126282,36.465753424657535,M,Black,2018-06-20,9730202,felony,violent,2014-02-07,0,1,1
5792197,10071,21.95890410958904,M,Black,2017-05-09,9843830,felony,other,2020-07-14,0,1,0
5008666,76548,27.293150684931508,M,Black,2017-10-16,2368589,misdemeanor,violent,2019-01-19,1,0,0
6781573,209421,55.67945205479453,M,Black,2016-08-04,6781573,misdemeanor,other,2016-08-04,0,0,0
5913001,6614,25.3972602739726,M,White,2017-04-09,9507855,misdemeanor,other,2014-04-26,0,0,0
3128626,230959,28.09041095890411,M,mixed,2018-08-25,5389656,misdemeanor,property,2017-08-08,0,0,0
6163577,72764,22.72054794520548,F,Black,2017-02-03,2217032,felony,property,2019-02-17,1,1,3
6037598,92826,40.846575342465755,M,Black,2017-03-07,20702031,misdemeanor,other,2012-01-05,0,0,0
7027943,908756,35.915068493150685,M,Black,2016-05-21,11091397,misdemeanor,violent,2012-10-23,0,0,0
3250281,48211,34.2,M,White,2018-07-30,523408,misdemeanor,other,2019-12-13,0,0,0
2576292,82604,34.865753424657534,M,Black,2018-12-07,8680414,felony,drug,2015-01-29,1,1,1
6542668,2662041,39.73698630136986,M,White,2016-10-13,6542668,misdemeanor,other,2016-10-13,0,0,0
7591648,2326,31.378082191780823,M,Black,2016-01-06,3980714,felony,drug,2018-04-08,1,1,1
6053662,13665,47.84109589041096,M,Black,2017-03-02,583531,felony,violent,2019-12-03,0,1,0
6537617,77082,29.134246575342463,M,White,2016-10-14,1891070,misdemeanor,other,2019-04-14,0,0,0
4871957,2778,29.649315068493152,M,mixed,2017-11-05,7834305,misdemeanor,drug,2015-10-21,0,0,0
3739546,207810,27.51780821917808,M,Black,2018-05-20,3232234,misdemeanor,property,2018-08-03,0,0,0
7364521,911310,44.536986301369865,M,Black,2016-03-10,1586182,misdemeanor,property,2019-05-21,1,0,0
6147642,1675740,34.961643835616435,M,White,2017-02-07,5617021,misdemeanor,other,2017-06-19,0,0,0
2563302,300361,25.852054794520548,M,Black,2018-12-11,2563302,misdemeanor,property,2018-12-11,1,0,0
3039691,15353,34.391780821917806,F,White,2018-09-11,7811938,misdemeanor,property,2015-10-28,1,0,0
4469015,1516499,63.25479452054795,M,White,2018-01-22,3903305,felony,property,2018-04-19,1,1,0
6236432,1065449,32.635616438356166,M,White,2017-01-13,3997073,misdemeanor,other,2018-04-04,1,0,0
4280859,27785,19.4,M,Black,2018-02-26,3588856,felony,property,2018-06-16,1,1,0
6203506,64186,35.85753424657534,M,Black,2017-01-24,2855309,misdemeanor,drug,2018-10-16,0,0,0
4884956,22194,37.95616438356164,F,White,2017-11-02,1508207,misdemeanor,property,2019-06-04,0,0,0
6916481,26679,31.117808219178084,M,Black,2016-06-25,6701957,misdemeanor,property,2016-08-27,0,0,2
7381538,27382,26.564383561643837,M,Black,2016-03-07,3199391,misdemeanor,other,2018-08-09,1,0,0
4837325,51323,32.26027397260274,M,White,2017-11-13,10255529,misdemeanor,other,2013-08-16,1,0,3
5373998,953314,23.87123287671233,M,White,2017-08-10,6691705,felony,property,2016-08-29,0,1,1
6161824,85529,19.575342465753423,M,Black,2017-02-04,6161824,misdemeanor,property,2017-02-04,0,0,0
4763108,2202943,48.704109589041096,F,White,2017-11-23,4763108,misdemeanor,property,2017-11-23,0,0,0
3193787,1475717,33.11232876712329,F,White,2018-08-10,4252419,felony,other,2018-03-02,0,1,1
6891939,1195934,56.93972602739726,M,White,2016-07-03,10358857,misdemeanor,other,2013-07-14,0,0,0
5675336,24916,18.75068493150685,M,Black,2017-06-06,5570754,felony,drug,2017-06-30,1,1,0
5739857,1499779,58.48219178082192,F,Black,2017-05-23,5739857,misdemeanor,other,2017-05-23,0,0,0
5672065,3071637,42.41917808219178,F,mixed,2017-06-07,5672065,misdemeanor,property,2017-06-07,0,0,0
2568623,74595,38.24109589041096,M,Black,2018-12-10,9666451,misdemeanor,other,2014-03-05,0,0,0
2989464,3007259,45.28767123287671,F,mixed,2018-09-20,1417772,misdemeanor,other,2019-06-21,0,0,0
2532252,2582921,24.85753424657534,M,White,2018-12-16,2532252,misdemeanor,other,2018-12-16,0,0,1
6148186,1335744,32.846575342465755,F,Black,2017-02-07,9151543,misdemeanor,drug,2014-08-17,1,0,1
4957370,26152,27.528767123287672,M,Black,2017-10-24,6443913,felony,property,2016-11-13,0,1,1
6872176,9003,33.45753424657534,F,Black,2016-07-06,6598088,misdemeanor,violent,2016-09-25,1,0,0
5828497,51883,25.980821917808218,M,mixed,2017-04-30,11163480,felony,violent,2012-09-27,0,1,0
5564259,847667,32.27945205479452,F,Black,2017-07-03,1805244,misdemeanor,other,2019-04-30,0,0,0
3102607,35048,34.986301369863014,M,mixed,2018-08-30,6328962,misdemeanor,violent,2016-12-16,0,0,0
6623308,3667430,48.88767123287671,M,Black,2016-09-19,6623308,felony,violent,2016-09-19,0,1,1
2790886,184560,45.42739726027397,M,Black,2018-10-29,7866408,misdemeanor,violent,2020-10-31,0,0,0
5819314,1308319,19.27671232876712,M,Black,2017-05-02,3395948,misdemeanor,other,2018-07-20,0,0,0
6386392,932315,22.084931506849315,M,Black,2016-11-26,5835409,felony,drug,2017-04-27,1,1,0
7023735,46047,31.136986301369863,M,White,2016-05-23,7023735,misdemeanor,property,2016-05-23,1,0,1
3607980,35320,24.339726027397266,M,Black,2018-06-13,7298388,misdemeanor,property,2016-03-29,0,0,2
4838938,971940,28.084931506849315,M,Black,2017-11-12,10130218,misdemeanor,drug,2013-09-29,0,0,0
2816767,36799,33.8986301369863,M,Black,2018-10-23,7697681,felony,drug,2015-12-03,0,1,0
6186016,83127,21.172602739726027,M,Black,2017-01-28,5773088,felony,drug,2017-05-15,1,1,0
4862015,175405,20.882191780821916,M,Black,2017-11-07,4862016,felony,violent,2017-11-07,1,1,0
7583303,913768,41.04383561643836,M,Black,2016-01-08,10370126,misdemeanor,property,2013-07-10,0,0,0
5627332,14836,26.013698630136982,M,White,2017-06-18,2127283,misdemeanor,drug,2019-03-05,0,0,0
5754726,1799436,21.36712328767123,M,White,2017-05-19,5675576,misdemeanor,drug,2017-06-06,0,0,0
3573863,126282,36.465753424657535,M,Black,2018-06-20,10423298,felony,other,2013-06-21,0,1,1
7464288,1499680,24.887671232876713,F,Black,2016-02-15,7464288,misdemeanor,property,2016-02-15,0,0,0
6837789,542158,31.87945205479452,M,mixed,2016-07-16,9888558,misdemeanor,property,2013-12-17,0,0,0
3394043,961194,55.55068493150685,M,Black,2018-07-20,10503919,misdemeanor,property,2013-05-24,0,0,0
4937826,56410,33.4027397260274,M,Black,2017-10-27,2717362,misdemeanor,property,2018-11-09,0,0,0
2788963,46101,46.00547945205479,M,White,2018-10-29,2536664,misdemeanor,other,2018-12-14,0,0,0
5370074,196266,29.63013698630137,M,Black,2017-08-11,5686022,misdemeanor,violent,2017-06-03,0,0,0
3059137,260781,19.3972602739726,M,Black,2018-09-07,1247761,misdemeanor,other,2019-07-24,0,0,0
6215292,351751,23.904109589041095,F,White,2017-01-20,3229568,misdemeanor,drug,2018-08-03,0,0,0
5322293,249937,27.84931506849315,M,Black,2017-08-21,5322293,misdemeanor,violent,2017-08-21,0,0,0
7563283,84199,22.12054794520548,M,Black,2016-01-14,7317316,misdemeanor,violent,2016-03-23,0,0,0
3882249,57158,29.983561643835618,M,Black,2018-04-23,10194551,misdemeanor,other,2013-09-07,0,0,0
7293010,1009164,26.153424657534245,M,Black,2016-03-30,829364,misdemeanor,property,2019-10-13,0,0,0
7476023,942846,44.3013698630137,M,Black,2016-02-10,10552834,felony,other,2013-05-07,0,1,0
4502396,29538,35.553424657534244,M,Black,2018-01-16,1520785,misdemeanor,violent,2019-06-02,0,0,0
4689683,860034,41.83287671232877,M,Black,2017-12-06,5036164,misdemeanor,property,2017-10-11,0,0,1
7021588,1074774,25.024657534246575,F,White,2016-05-24,7021588,misdemeanor,property,2016-05-24,0,0,0
3892526,1499514,37.345205479452055,F,Asian,2018-04-21,5731261,misdemeanor,violent,2017-05-25,0,0,0
6486630,342694,19.843835616438355,F,White,2016-10-29,4203926,misdemeanor,violent,2018-03-10,0,0,0
5330582,1610763,36.07945205479452,M,Black,2017-08-19,6385590,misdemeanor,drug,2016-11-27,0,0,1
6845142,1072559,55.02739726027397,M,White,2016-07-15,11253684,misdemeanor,property,2012-08-29,0,0,0
6037598,92826,40.846575342465755,M,Black,2017-03-07,11441485,misdemeanor,property,2012-06-24,0,0,0
3013712,10237,26.4986301369863,M,Black,2018-09-16,11148450,misdemeanor,drug,2012-10-03,0,0,0
6783898,1268621,50.276712328767125,M,White,2016-08-03,1393104,misdemeanor,other,2019-06-26,0,0,0
7308318,57776,21.936986301369863,M,Black,2016-03-25,10706851,misdemeanor,drug,2013-03-14,1,0,3
6863214,65316,36.42739726027397,M,Black,2016-07-08,11319949,misdemeanor,violent,2012-08-06,1,0,0
4448872,27558,37.512328767123286,M,Black,2018-01-25,7910203,misdemeanor,other,2015-09-29,0,0,0
5705381,720250,31.14246575342466,M,Black,2017-05-30,10863640,misdemeanor,other,2013-01-17,0,0,0
2568623,74595,38.24109589041096,M,Black,2018-12-10,1846584,misdemeanor,drug,2019-04-22,0,0,0
4613060,77608,36.35890410958904,F,White,2017-12-20,3569750,misdemeanor,property,2018-06-21,1,0,1
6053989,571225,53.654794520547945,M,Black,2017-03-02,7534580,misdemeanor,drug,2016-01-22,0,0,0
3128626,230959,28.09041095890411,M,mixed,2018-08-25,3513620,misdemeanor,property,2018-06-30,0,0,0
4507353,320209,35.61369863013699,M,White,2018-01-15,6066990,misdemeanor,other,2017-02-27,0,0,0
6845142,1072559,55.02739726027397,M,White,2016-07-15,2775665,misdemeanor,other,2018-10-31,0,0,0
6759183,79024,37.75616438356165,M,Black,2016-08-10,12007080,felony,property,2018-09-26,0,1,0
5170311,336042,55.30684931506849,M,White,2017-09-15,11507826,misdemeanor,property,2012-06-01,1,0,0
5008270,316704,37.704109589041096,M,Other,2017-10-16,5330983,misdemeanor,other,2017-08-18,0,0,0
5866672,1284992,38.0958904109589,M,White,2017-04-20,3372630,misdemeanor,drug,2018-07-25,0,0,0
5351996,101770,26.92602739726027,F,,2017-08-15,5351996,misdemeanor,other,2017-08-15,0,0,0
4763108,2202943,48.704109589041096,F,White,2017-11-23,9545427,misdemeanor,other,2014-04-14,0,0,0
6641052,13178,20.01095890410959,M,Black,2016-09-13,7676680,misdemeanor,drug,2015-12-09,1,0,0
6978316,80524,38.4,M,Black,2016-06-06,7519578,misdemeanor,other,2016-01-29,1,0,2
7476023,942846,44.3013698630137,M,Black,2016-02-10,8696254,felony,property,2015-01-23,0,1,0
6982985,4981,37.38082191780822,M,White,2016-06-05,7245182,misdemeanor,violent,2016-04-12,0,0,1
6845142,1072559,55.02739726027397,M,White,2016-07-15,852371,misdemeanor,other,2019-10-09,0,0,0
3993384,539268,44.24383561643835,M,White,2018-04-05,6753608,misdemeanor,property,2020-10-02,0,0,0
7357500,13592,33.413698630136984,M,Black,2016-03-13,2446920,felony,property,2019-01-04,0,1,0
7041731,51504,48.94794520547945,M,Black,2016-05-18,10084509,felony,drug,2013-10-17,0,1,0
5413918,845123,46.97260273972603,M,Black,2017-08-03,5471332,misdemeanor,other,2017-07-23,1,0,0
4573842,76733,27.47945205479452,F,White,2017-12-30,3354908,misdemeanor,drug,2020-07-06,0,0,1
6614488,698945,29.663013698630134,M,Black,2016-09-21,6614488,misdemeanor,other,2016-09-21,0,0,0
5666738,38535,19.22739726027397,M,White,2017-06-08,5581048,misdemeanor,drug,2017-06-28,1,0,0
4973926,1123886,25.756164383561643,M,Black,2017-10-22,9321573,misdemeanor,drug,2014-06-22,0,0,0
5559287,1002535,23.715068493150685,M,Black,2017-07-04,2772776,misdemeanor,property,2018-10-31,0,0,0
6243514,85246,19.75068493150685,M,Black,2017-01-12,6686604,felony,property,2016-08-30,0,1,4
5801992,323098,31.424657534246577,M,Black,2017-05-07,5801995,misdemeanor,property,2017-05-07,0,0,1
7004850,1113857,36.29041095890411,M,White,2016-05-29,6816764,misdemeanor,violent,2016-07-23,0,0,0
6725060,65964,24.34794520547945,M,Black,2016-08-20,9706603,misdemeanor,other,2014-02-18,1,0,0
3836808,359972,27.076712328767123,F,Black,2018-05-01,9955459,misdemeanor,drug,2013-11-29,0,0,0
4143130,1602937,44.59452054794521,F,White,2018-03-21,3957343,misdemeanor,drug,2018-04-11,0,0,0
3013712,10237,26.4986301369863,M,Black,2018-09-16,5510584,felony,drug,2017-07-13,0,1,0
7370720,26596,46.40547945205479,M,mixed,2016-03-09,7716503,misdemeanor,other,2015-11-27,0,0,0
5475688,67939,60.42191780821918,M,Black,2017-07-21,1237009,misdemeanor,property,2019-07-25,0,0,1
7030740,1439871,30.698630136986303,M,White,2016-05-20,10510065,felony,other,2013-05-22,1,1,2
4079940,15930,26.504109589041096,M,Black,2018-03-31,2783400,misdemeanor,other,2018-10-30,0,0,0
4159297,83874,24.51506849315069,F,Black,2018-03-19,4908382,felony,violent,2020-08-30,0,1,0
6102845,55857,27.07945205479452,F,White,2017-02-17,8746730,misdemeanor,violent,2015-01-08,0,0,0
4827776,1063563,30.816438356164383,M,White,2017-11-13,11974722,misdemeanor,property,2017-02-13,0,0,0
7224958,57529,25.564383561643837,M,Black,2016-04-17,7275173,felony,violent,2016-04-04,1,1,3
4339990,66208,40.43013698630137,M,Black,2018-02-13,10025964,misdemeanor,drug,2013-11-07,0,0,0
3851361,48528,25.53972602739726,M,White,2018-04-29,3851361,misdemeanor,drug,2018-04-29,0,0,0
6670200,3250583,35.484931506849314,M,White,2016-09-05,6670200,misdemeanor,other,2016-09-05,0,0,0
6478529,27249,22.87945205479452,M,Black,2016-11-01,9492158,misdemeanor,drug,2014-05-02,0,0,0
2907915,115414,26.783561643835615,M,,2018-10-05,9841944,misdemeanor,drug,2014-01-01,0,0,0
2793396,40790,43.8054794520548,M,White,2018-10-27,2793396,misdemeanor,violent,2018-10-27,0,0,0
2978046,942762,38.273972602739725,M,Black,2018-09-22,10875434,misdemeanor,drug,2013-01-12,0,0,0
6015800,60742,28.254794520547943,M,Black,2017-03-13,9186962,misdemeanor,property,2014-08-05,0,0,0
3046602,1244695,45.02739726027397,F,White,2018-09-10,4810669,misdemeanor,drug,2017-11-16,1,0,2
4301105,43838,25.852054794520548,M,Black,2018-02-21,9851281,misdemeanor,violent,2020-07-16,0,0,0
6641052,13178,20.01095890410959,M,Black,2016-09-13,8684143,felony,drug,2015-01-28,1,1,0
2905661,1535214,51.038356164383565,M,Black,2018-10-05,2916923,misdemeanor,drug,2018-10-03,0,0,0
7395386,1609935,41.40547945205479,,,2016-03-02,7395386,misdemeanor,other,2016-03-02,0,0,0
5763206,146410,53.31506849315068,M,Black,2017-05-17,8310470,misdemeanor,other,2015-05-27,1,0,0
4524599,81290,20.134246575342463,M,Black,2018-01-11,3013699,misdemeanor,other,2018-09-16,0,0,2
5598626,1352734,28.865753424657537,M,White,2017-06-23,3891017,misdemeanor,other,2018-04-22,0,0,0
7509640,60273,21.564383561643837,F,Black,2016-02-02,9730704,felony,violent,2014-02-07,0,1,0
7193530,1306011,59.12054794520548,M,White,2016-04-26,3743151,misdemeanor,property,2018-05-18,1,0,0
5697246,15340,39.5972602739726,M,White,2017-05-31,10702894,misdemeanor,other,2013-03-16,1,0,1
4937826,56410,33.4027397260274,M,Black,2017-10-27,1928830,misdemeanor,property,2019-04-08,0,0,0
5059344,8819,42.56438356164384,M,Black,2017-10-05,11078220,misdemeanor,violent,2012-10-27,1,0,0
7488749,220893,18.24109589041096,F,Black,2016-02-08,4528362,misdemeanor,property,2018-01-11,1,0,0
4541881,1103608,27.410958904109588,F,White,2018-01-09,52561,misdemeanor,violent,2020-04-06,0,0,0
4546237,38681,41.66301369863014,F,White,2018-01-08,6467136,misdemeanor,drug,2016-11-04,0,0,0
6156149,935128,48.56712328767123,F,Black,2017-02-06,9996552,misdemeanor,other,2013-11-18,0,0,0
6604737,85446,18.117808219178084,M,Black,2016-09-22,3407482,misdemeanor,other,2018-07-18,1,0,0
5289777,3357477,39.53150684931507,M,White,2017-08-28,5289777,misdemeanor,other,2017-08-28,0,0,0
4460552,1292211,21.145205479452056,M,Black,2018-01-23,7143912,felony,drug,2016-05-10,1,1,0
3596356,49882,35.18082191780822,M,Black,2018-06-14,8878788,misdemeanor,drug,2014-11-18,1,0,4
7408614,91883,25.14246575342466,F,Black,2016-02-27,22684,misdemeanor,property,2020-04-27,0,0,0
7019251,253477,51.3013698630137,M,White,2016-05-24,5894909,misdemeanor,other,2017-04-13,0,0,1
6313374,31518,22.353424657534248,M,White,2016-12-21,6857918,felony,violent,2016-07-11,1,1,2
5998375,339988,56.57534246575342,M,,2017-03-17,5787038,misdemeanor,property,2017-05-10,0,0,1
6995174,33633,18.2986301369863,M,mixed,2016-06-01,6588539,misdemeanor,property,2016-09-28,1,0,0
4998162,1588377,21.09315068493151,M,Black,2017-10-17,4616500,misdemeanor,property,2017-12-19,1,0,0
6182084,1992727,27.421917808219177,F,Other,2017-01-30,6491621,misdemeanor,property,2016-10-27,0,0,0
4524392,909315,22.035616438356165,M,Black,2018-01-11,6915032,misdemeanor,drug,2016-06-26,0,0,0
5763206,146410,53.31506849315068,M,Black,2017-05-17,4860977,felony,property,2017-11-07,1,1,0
5053285,442499,29.23835616438356,M,White,2017-10-06,8438773,misdemeanor,drug,2015-04-15,0,0,0
6523146,33429,24.572602739726022,M,mixed,2016-10-19,6523146,felony,drug,2016-10-19,0,1,0
5936371,1111687,33.51780821917808,M,White,2017-04-03,10254731,misdemeanor,property,2013-08-17,0,0,0
4307219,251820,31.624657534246577,M,Black,2018-02-20,3571597,misdemeanor,other,2018-06-21,0,0,0
7030740,1439871,30.698630136986303,M,White,2016-05-20,7280408,misdemeanor,other,2016-04-01,1,0,2
5168489,83708,33.92328767123288,M,Black,2017-09-16,440662,felony,violent,2020-01-03,1,1,0
6995174,33633,18.2986301369863,M,mixed,2016-06-01,1768125,misdemeanor,property,2020-06-05,1,0,0
4251991,98350,53.772602739726025,M,Black,2018-03-02,2533625,misdemeanor,other,2018-12-15,0,0,0
2907915,115414,26.783561643835615,M,,2018-10-05,1609825,misdemeanor,other,2019-05-17,0,0,0
3646741,74726,26.556164383561644,M,Black,2018-06-06,4109031,misdemeanor,drug,2018-03-27,0,0,0
2576292,82604,34.865753424657534,M,Black,2018-12-07,9924034,misdemeanor,violent,2013-12-08,1,0,1
6645202,78786,24.15068493150685,M,White,2016-09-12,11956844,misdemeanor,property,2016-11-04,1,0,0
4283852,1543625,56.85753424657534,M,Black,2018-02-25,8475119,misdemeanor,violent,2015-04-03,0,0,0
3371268,360339,33.865753424657534,M,Black,2018-07-25,2811995,misdemeanor,other,2018-10-23,0,0,0
2950470,1302726,32.536986301369865,M,White,2018-09-27,10367978,misdemeanor,property,2013-07-11,0,0,2
4838938,971940,28.084931506849315,M,Black,2017-11-12,10401409,misdemeanor,drug,2013-06-28,0,0,0
5568205,909645,61.298630136986304,F,Black,2017-06-30,8066145,misdemeanor,violent,2015-08-12,0,0,0
6015800,60742,28.254794520547943,M,Black,2017-03-13,4078069,misdemeanor,other,2018-04-02,0,0,0
4871805,68121,32.33698630136986,M,Black,2017-11-05,4871805,felony,property,2017-11-05,0,1,0
3193787,1475717,33.11232876712329,F,White,2018-08-10,4252418,misdemeanor,drug,2018-03-02,0,0,1
6096461,1012225,50.657534246575345,M,White,2017-02-19,4606076,misdemeanor,property,2017-12-22,0,0,0
5490784,91611,30.58082191780822,M,Black,2017-07-18,5546181,misdemeanor,other,2017-07-06,0,0,0
7465597,47273,23.38082191780822,M,Black,2016-02-13,11593472,felony,drug,2012-05-04,1,1,0
4448872,27558,37.512328767123286,M,Black,2018-01-25,6534870,misdemeanor,other,2016-10-15,0,0,0
